 2.75185E+01	 4.91200E+02
 2.83130E+01	 4.85000E+02
 2.91074E+01	 4.89200E+02
 2.99017E+01	 4.90000E+02
 3.06959E+01	 4.88400E+02
 3.14899E+01	 4.88200E+02
 3.22839E+01	 4.86800E+02
 3.30778E+01	 4.83000E+02
 3.38716E+01	 4.85000E+02
 3.46653E+01	 4.85000E+02
 3.54588E+01	 4.89200E+02
 3.62523E+01	 4.88000E+02
 3.70457E+01	 4.87000E+02
 3.78390E+01	 4.88400E+02
 3.86322E+01	 4.86200E+02
 3.94253E+01	 4.87200E+02
 4.02183E+01	 4.87200E+02
 4.10111E+01	 4.86400E+02
 4.18039E+01	 4.85600E+02
 4.25966E+01	 4.81400E+02
 4.33892E+01	 4.81000E+02
 4.41817E+01	 4.84400E+02
 4.49741E+01	 4.85000E+02
 4.57664E+01	 4.85400E+02
 4.65586E+01	 4.83200E+02
 4.73507E+01	 4.85200E+02
 4.81427E+01	 4.84400E+02
 4.89345E+01	 4.85000E+02
 4.97263E+01	 4.84400E+02
 5.05180E+01	 4.84000E+02
 5.13096E+01	 4.81200E+02
 5.21011E+01	 4.82800E+02
 5.28925E+01	 4.81600E+02
 5.36838E+01	 4.84000E+02
 5.44750E+01	 4.84600E+02
 5.52661E+01	 4.86000E+02
 5.60571E+01	 4.85000E+02
 5.68480E+01	 4.90400E+02
 5.76388E+01	 4.85800E+02
 5.84295E+01	 4.84000E+02
 5.92201E+01	 4.83200E+02
 6.00106E+01	 4.86600E+02
 6.08010E+01	 4.84800E+02
 6.15913E+01	 4.81800E+02
 6.23815E+01	 4.84000E+02
 6.31716E+01	 4.83600E+02
 6.39616E+01	 4.83600E+02
 6.47515E+01	 4.86400E+02
 6.55414E+01	 4.94000E+02
 6.63311E+01	 4.90800E+02
 6.71207E+01	 4.88400E+02
 6.79102E+01	 4.93600E+02
 6.86996E+01	 4.97200E+02
 6.94889E+01	 4.99600E+02
 7.02781E+01	 5.05400E+02
 7.10672E+01	 5.27200E+02
 7.18562E+01	 5.41400E+02
 7.26452E+01	 5.64200E+02
 7.34340E+01	 5.98000E+02
 7.42227E+01	 6.48200E+02
