 2.75185E+01	 4.85000E+02
 2.83130E+01	 4.89400E+02
 2.91074E+01	 4.86400E+02
 2.99017E+01	 4.86600E+02
 3.06959E+01	 4.92200E+02
 3.14899E+01	 4.84200E+02
 3.22839E+01	 4.86000E+02
 3.30778E+01	 4.88200E+02
 3.38716E+01	 4.87000E+02
 3.46653E+01	 4.82800E+02
 3.54588E+01	 4.85600E+02
 3.62523E+01	 4.84800E+02
 3.70457E+01	 4.85800E+02
 3.78390E+01	 4.84400E+02
 3.86322E+01	 4.84400E+02
 3.94253E+01	 4.82000E+02
 4.02183E+01	 4.81800E+02
 4.10111E+01	 4.87000E+02
 4.18039E+01	 4.86200E+02
 4.25966E+01	 4.85600E+02
 4.33892E+01	 4.81200E+02
 4.41817E+01	 4.85200E+02
 4.49741E+01	 4.85200E+02
 4.57664E+01	 4.88200E+02
 4.65586E+01	 4.83200E+02
 4.73507E+01	 4.82200E+02
 4.81427E+01	 4.83400E+02
 4.89345E+01	 4.82400E+02
 4.97263E+01	 4.86400E+02
 5.05180E+01	 4.85600E+02
 5.13096E+01	 4.86000E+02
 5.21011E+01	 4.88000E+02
 5.28925E+01	 4.86400E+02
 5.36838E+01	 4.81400E+02
 5.44750E+01	 4.83400E+02
 5.52661E+01	 4.83000E+02
 5.60571E+01	 4.83600E+02
 5.68480E+01	 4.91600E+02
 5.76388E+01	 4.85600E+02
 5.84295E+01	 4.85600E+02
 5.92201E+01	 4.86000E+02
 6.00106E+01	 4.86000E+02
 6.08010E+01	 4.82200E+02
 6.15913E+01	 4.86400E+02
 6.23815E+01	 4.82000E+02
 6.31716E+01	 4.81200E+02
 6.39616E+01	 4.84600E+02
 6.47515E+01	 4.90000E+02
 6.55414E+01	 4.93800E+02
 6.63311E+01	 4.91000E+02
 6.71207E+01	 4.93400E+02
 6.79102E+01	 5.03600E+02
 6.86996E+01	 5.05400E+02
 6.94889E+01	 5.06600E+02
 7.02781E+01	 5.20800E+02
 7.10672E+01	 5.40400E+02
 7.18562E+01	 5.63400E+02
 7.26452E+01	 5.85000E+02
 7.34340E+01	 6.12400E+02
 7.42227E+01	 6.39000E+02
 7.50113E+01	 6.82200E+02
 7.57998E+01	 7.34600E+02
 7.65883E+01	 7.96200E+02
 7.73766E+01	 8.78000E+02
 7.81648E+01	 9.64400E+02
 7.89529E+01	 1.06920E+03
 7.97409E+01	 1.11960E+03
 8.05289E+01	 1.14520E+03
 8.13167E+01	 1.06340E+03
 8.21044E+01	 9.96800E+02
 8.28920E+01	 9.16400E+02
 8.36796E+01	 8.67200E+02
 8.44670E+01	 8.45600E+02
 8.52543E+01	 8.41600E+02
 8.60416E+01	 8.47600E+02
 8.68287E+01	 8.51200E+02
 8.76157E+01	 8.70000E+02
 8.84027E+01	 8.86200E+02
 8.91895E+01	 9.21000E+02
 8.99762E+01	 9.48800E+02
 9.07629E+01	 1.00260E+03
 9.15494E+01	 1.02020E+03
 9.23359E+01	 9.98400E+02
 9.31222E+01	 9.51600E+02
 9.39084E+01	 9.04600E+02
 9.46946E+01	 8.56800E+02
 9.54806E+01	 8.23600E+02
 9.62666E+01	 8.02400E+02
 9.70524E+01	 8.03800E+02
 9.78382E+01	 8.01000E+02
 9.86238E+01	 8.15200E+02
 9.94094E+01	 8.45400E+02
 1.00195E+02	 9.05400E+02
 1.00980E+02	 1.00520E+03
 1.01765E+02	 1.09680E+03
 1.02551E+02	 1.20920E+03
 1.03336E+02	 1.24420E+03
 1.04121E+02	 1.25420E+03
 1.04905E+02	 1.19980E+03
 1.05690E+02	 1.11820E+03
 1.06475E+02	 1.04580E+03
 1.07259E+02	 9.64800E+02
 1.08044E+02	 9.21200E+02
 1.08828E+02	 8.95600E+02
 1.09613E+02	 8.81400E+02
 1.10397E+02	 8.88800E+02
 1.11181E+02	 9.08200E+02
 1.11965E+02	 9.08000E+02
 1.12749E+02	 9.34600E+02
 1.13532E+02	 9.44600E+02
 1.14316E+02	 9.60000E+02
 1.15100E+02	 9.65600E+02
 1.15883E+02	 1.01060E+03
 1.16667E+02	 1.06560E+03
 1.17450E+02	 1.12480E+03
 1.18233E+02	 1.21620E+03
 1.19016E+02	 1.33840E+03
 1.19799E+02	 1.49020E+03
 1.20582E+02	 1.62540E+03
 1.21365E+02	 1.80480E+03
 1.22147E+02	 1.91920E+03
 1.22930E+02	 2.02820E+03
 1.23713E+02	 2.09840E+03
 1.24495E+02	 2.11600E+03
 1.25277E+02	 2.04380E+03
 1.26059E+02	 1.98680E+03
 1.26842E+02	 1.88080E+03
 1.27624E+02	 1.77020E+03
 1.28405E+02	 1.64440E+03
 1.29187E+02	 1.54320E+03
 1.29969E+02	 1.44180E+03
 1.30751E+02	 1.34100E+03
 1.31532E+02	 1.26140E+03
 1.32313E+02	 1.19420E+03
 1.33095E+02	 1.13120E+03
 1.33876E+02	 1.08440E+03
 1.34657E+02	 1.02140E+03
 1.35438E+02	 9.90000E+02
 1.36219E+02	 9.74200E+02
 1.37000E+02	 9.60400E+02
 1.37781E+02	 9.21600E+02
 1.38561E+02	 9.12200E+02
 1.39342E+02	 9.06800E+02
 1.40122E+02	 8.74800E+02
 1.40902E+02	 8.57600E+02
 1.41683E+02	 8.58200E+02
 1.42463E+02	 8.31400E+02
 1.43243E+02	 8.25200E+02
 1.44023E+02	 8.16600E+02
 1.44803E+02	 7.91800E+02
 1.45582E+02	 7.93600E+02
 1.46362E+02	 7.90200E+02
 1.47142E+02	 7.86600E+02
 1.47921E+02	 7.92200E+02
 1.48700E+02	 7.82000E+02
 1.49480E+02	 7.90600E+02
 1.50259E+02	 7.88800E+02
