Pico;Regiao;Posicao_cm-1;Amplitude;FWHM_cm-1;Area
1;1;83,43254987276703;234,27274331346666;7,513280074009622;1873,6447417103868
2;1;92,90455157505033;158,58530770597835;6,096238188143225;1029,1075949552505
3;1;99,57909808167346;219,97586790661967;4,659355894965795;1091,0303485746672
4;1;109,82946239780877;185,08175520126449;5,418091299210903;1067,4458065453682
5;1;128,2252274728534;85,81177449614027;6,257930931577508;571,6280812888616
6;1;143,63251895633005;490,9938532908343;10,19477046614169;5328,309145867544
7;1;157,4430562171494;75,85273106114325;12,160207032543099;981,8566777398067
8;1;183,26799242051393;217,35246994849248;8,525256930608474;1972,458903012584
9;1;213,08656433629557;40,994804164796996;8,39532195988089;366,3549628276273
10;1;228,21313674577362;83,60351673615205;14,49330754965472;1289,8165978528098
11;1;255,50716018268517;150,30448181477755;12,79554311909564;2047,2296479693441
12;1;306,3098662680589;72,42812329778651;9,766678651051569;752,991437658405
13;1;321,9517260169751;114,6467028101974;11,284022859063164;1377,0871742732631
14;1;334,45446491486075;35,200941055468945;5,486294843813051;205,57453885362793
15;1;342,07507835561864;46,98743408606782;8,272701607609998;413,7757136115006
16;1;376,8928745972503;42,538023379103336;18,638316527360093;843,956175810797
17;1;395,3694485793793;24,319707232029295;9,376058376565032;242,7250236972586
18;2;431,1813554283534;31,888837197201585;7,612887328379993;258,41873283651495
19;2;452,3626727375051;251,4392926293604;20,09789472588357;5379,2238869248185
20;2;494,76302320109664;42,85490560458029;11,127807074842087;507,62854742964674
21;2;525,0711997365245;12,157231943383934;14,155420501612294;183,18646609369017
22;2;537,8226641250296;51,336017095868485;11,849934878107078;647,5510942814332
23;2;555,854139993435;29,744885847475167;18,156838111594787;574,894872229582
24;2;567,962000058881;8,929248609508532;37,645960282132116;357,8237819315227
25;2;620,6892384047534;12,516657895461192;17,869300097155286;238,0848888354979
26;2;631,4358049276459;4,5582441515825325;4,693608053745755;22,774052154069956
27;2;637,6927237549999;12,59401605354058;1,693852985810836;22,707841991828836
28;2;647,6782738417206;16,133369199197368;27,157568246198185;466,3928232970993
29;2;675,591872483154;1,782549781501753;5,571099175867385;10,571058205355456
30;2;687,0640575278715;1,0000000000000148e-06;188,0077396040487;0,00020012974177891028
31;2;723,2899999999998;14,257749686530678;87,62143273895899;1329,8334204090545
32;2;756,9920341140789;196,42302724055656;12,551111197921424;2624,2818956745045
33;2;793,162286500478;136,94392178351765;14,630291146796887;2132,7091725816013
34;2;820,388298817085;67,62352782192173;8,22928521830358;592,3738046522386
35;3;852,72377840185;940,4179520756167;8,738214692558362;8747,410927458392
36;3;864,9277267319131;112,61628207449048;9,138367243023433;1095,4831438412496
37;3;879,2783485674489;239,21884366175524;7,9592007042946475;2026,7526525509854
38;3;912,8923283780291;212,2268231397965;9,397258613211712;2122,938235110318
39;3;942,9316023802635;1134,1814195372945;6,073500381641748;7332,591624733388
40;3;967,2422922329309;1749,3127309664396;6,015718786415065;11201,879334468065
