Pico;Regiao;Posicao_cm-1;Amplitude;FWHM_cm-1;Area
1;1;81,65267890012629;293,81027837602863;4,995086382519674;1562,233314261716
2;1;93,23295108101622;219,98084424651503;5,958822773298075;1395,3438429652267
3;1;106,29833874812093;271,3486703771265;4,7170567537926535;1362,4943387552592
4;1;131,3286795262143;652,5757115242785;10,426756768285285;7242,9594735117025
5;1;147,25308235553643;46,83221782354159;13,5101154538262;673,5032449513801
6;1;171,9905297426485;266,7874673519756;9,426045981079348;2676,8922184094495
7;1;203,43388497122123;67,77319207467455;9,67471842035722;697,9626486121504
8;1;212,85962169441532;70,72261308667385;12,720054878101717;957,597912826458
9;1;226,41782242173088;124,72773053604635;18,553354472909696;2463,323042882898
10;1;248,18430608433155;208,05506554604204;7,6931258599629375;1703,7938202539026
11;1;311,00563234687127;90,38710510619492;17,786526210847867;1711,329043162029
12;1;317,66115834693875;25,247478386718846;3,362042719326178;90,35603054729575
13;1;339,7139004647891;80,68806766911413;8,030047823981935;689,7049673655282
14;1;374,9483978072192;107,3999765288107;12,348613238012387;1411,751578850808
15;2;431,73578543878364;352,162053482062;16,772909612049688;6287,628463069894
16;2;457,67430144150563;48,47892653250322;14,454281993749506;745,908274698258
17;2;464,14599999999996;1,0325312947187422;188,38399999999996;207,05377102266826
18;2;513,8865662803896;42,455484518623045;31,980692425556903;1445,2985640786956
19;2;533,8272171121303;41,647454009383594;9,44825262496021;418,86672499254644
20;2;584,4576199494804;638,4702381389324;1,6875685957203996;1146,9328707941636
21;2;724,7780482296951;71,87552316057571;10,87385752422216;831,956394583763
22;2;746,9073131440487;262,5613428555297;10,463055070551787;2924,322077943464
23;2;781,7893579802142;111,55435518191587;10,151798634772508;1205,4950515925657
24;2;809,7900574701054;95,17073123395241;7,863051517750871;796,581900416828
25;2;839,0817241254806;990,6203118218399;7,369393267281476;7770,963495719987
26;2;844,3240000000001;77,6418108828065;22,51199316341699;1860,567846335272
27;2;867,703912885966;142,4253361073842;12,538459899702104;1900,9353869538807
28;2;876,9171899390739;90,04683299057898;6,380341478605879;611,5729567120223
29;3;903,3798248615122;270,43435430287985;9,72614945367889;2799,8754116639534
30;3;932,8151656252167;1454,7836698840567;6,320977334613195;9788,554371659644
31;3;949,515059786132;94,38749673826167;3,5054472719292784;352,2036190738668
32;3;963,3275963478267;1339,3047423207593;9,6323287562401;13732,405228928395
