Pico;Regiao;Posicao_cm-1;Amplitude;FWHM_cm-1;Area
1;1;82,99666058172741;232,41786833795223;7,100854912537288;1756,7746651774887
2;1;93,07287618329991;147,30222095768553;7,582320740381024;1188,9055478720609
3;1;100,32758549623836;254,12863506817223;4,488831668622139;1214,2911520743503
4;1;111,02640923477138;186,8472924131749;5,671973896579713;1128,1242618739395
5;1;129,61783177182997;70,99458624761223;8,238515655929984;622,6014257411138
6;1;144,40057221218254;601,760764418746;9,100843707217086;5829,635898826352
7;1;157,52701850535368;63,79110579804153;12,043574400900576;817,8081560853132
8;1;184,1325556035942;243,9019334199361;8,848295685226722;2297,2633136981535
9;1;215,14486835895852;42,276274248061;12,885950845742313;579,8946258158403
10;1;229,19890150149303;78,63122567822865;13,133909524229672;1099,3221349883809
11;1;256,7178308442472;166,84254795284775;12,73549720881488;2261,823050152117
12;1;307,14224107692763;85,80313996069886;10,92799637687313;998,1128124185431
13;1;322,72845350829624;162,41082317507986;9,07558605909283;1569,009430586649
14;1;339,65074889237565;66,65207451366804;13,395536313185199;950,4071266560561
15;1;376,9755522828224;58,637222759134836;17,42733993405013;1087,778328302617
16;1;395,0358856999186;33,42221797715102;10,486118314810248;373,0662209580608
17;1;432,29141378090503;62,55416357701725;9,01463204527631;600,2610078459195
18;1;453,1719101376256;284,50469721202023;19,28404531128759;5840,143135922916
19;1;496,25462222011595;43,57929160524588;10,050080037985;466,21430380644836
20;2;536,5602902439864;61,06900401425597;14,977058217308869;973,606045742105
21;2;563,323297912642;28,333085383484544;22,850618860675993;689,1721896755726
22;2;618,3087940997112;171,92103653431016;1,679305868409586;307,32276619534673
23;2;627,0588919288314;8,028013480773964;7,294204299965313;62,33355887510185
24;2;640,0907438215178;14,381431781524173;14,944694454982091;228,78369659481754
25;2;657,3194319065499;14,368506097547579;23,613997285572584;361,17446041585697
26;2;675,5576545394969;5,084531566876226;5,221634406890274;28,261376863968493
27;2;704,1388733215545;170,64696415297135;1,679305868409586;305,0452587043539
28;2;723,2899999999998;10,311373540830242;76,31352302579349;837,6332921549678
29;2;759,1675301640829;213,16075911000843;12,207090309176394;2769,8440819253774
30;2;793,1360797817492;137,48017939677212;16,152609332049654;2363,8433158376406
31;2;821,9823876645808;57,512914254660465;7,860674228608439;481,23929241866307
32;3;852,3875246038795;930,2342873413925;7,82118667064161;7744,634054940683
33;3;865,0947601845253;122,36989684329278;9,851425239354848;1283,2449589764085
34;3;880,4025032966728;261,46485407379987;8,069727466525062;2245,9914281221604
35;3;913,4063378206031;236,49741448596637;9,43368477020199;2374,8909047645843
36;3;943,7138849240539;1305,499761777989;5,930057779915987;8240,842784292032
37;3;966,59836080863;1950,699671952694;5,220405231469706;10840,031249620066
38;3;972,4937146012546;125,90903266039982;24,02059013139271;3219,411323110121
